day;ppm
21/04/2021;16,893
22/04/2021;16,762
23/04/2021;16,857
24/04/2021;16,833
25/04/2021;16,836
26/04/2021;16,884
27/04/2021;17,042
28/04/2021;17,135
29/04/2021;17,158
30/04/2021;17,191
