day;edam_ecne_eplu;edam_ecne_eplu_diff;edam_ecor_emcn;edam_ecor_emcn_diff;edam_emsg_eplu;edam_emsg_eplu_diff;edam_epdn_ecne;edam_epdn_ecne_diff;edam_epdn_emcn;edam_epdn_emcn_diff;eint_ecpn_emgl;eint_ecpn_emgl_diff;eint_esln_emgl;eint_esln_emgl_diff;eint_esln_espc;eint_esln_espc_diff;emeg_ecpn_emgl;emeg_ecpn_emgl_diff;emfn_ecor_ecri;emfn_ecor_ecri_diff;emfn_ecor_emcn;emfn_ecor_emcn_diff;emfn_emcn_epdn;emfn_emcn_epdn_diff;epdn_ecne_ecpn;epdn_ecne_ecpn_diff;epdn_eint_ecpn;epdn_eint_ecpn_diff;epdn_eint_espc;epdn_eint_espc_diff;epdn_emfn_espc;epdn_emfn_espc_diff;eplu_ecne_ecpn;eplu_ecne_ecpn_diff;eplu_emeg_ecpn;eplu_emeg_ecpn_diff;eplu_emeg_emal;eplu_emeg_emal_diff;eplu_emsg_emal;eplu_emsg_emal_diff
12/02/2020;69,516;0,936;-9,809;0,034;2,776;0,192;6,173;0,128;-23,158;-0,748;39,997;-0,26;-11,78;-0,155;0,142;-0,308;-27,862;-0,17;45,029;-0,912;-4,543;-0,565;-15,591;-1,106;19,199;0,331;280,095;0,085;139,366;-0,077;40,412;-0,84;77,064;0,88;31,034;-0,097;2,111;0,275;-6,109;0,085
13/02/2020;69,555;0,468;-9,996;-0,236;2,724;0,029;5,458;-0,632;-23,677;-0,736;40,114;0,231;-11,762;0,059;0,18;0,014;-27,867;-0,146;45,453;0,158;-4,054;0,378;-15,257;0,126;18,787;-0,176;280,084;0,299;139,495;0,314;40,687;0,066;77,233;0,598;31,066;0,014;2,156;0,174;-6,165;-0,006
14/02/2020;69,903;0,387;-10,024;-0,215;2,694;-0,082;5,671;-0,502;-23,703;-0,545;40,343;0,346;-11,788;-0,008;-0,179;-0,321;-27,757;0,105;45,631;0,602;-4,171;0,372;-15,445;0,146;19,21;0,011;280,655;0,56;139,232;-0,134;40,543;0,131;77,75;0,686;31,174;0,14;2,105;-0,006;-6,332;-0,223
15/02/2020;70,097;0,542;-10,141;-0,145;2,708;-0,016;5,644;0,186;-23,987;-0,31;40,337;0,223;-11,892;-0,13;0,111;-0,069;-27,726;0,141;45,846;0,393;-3,888;0,166;-15,242;0,015;19,279;0,492;280,779;0,695;139,632;0,137;40,757;0,07;78,035;0,802;31,221;0,155;2,07;-0,086;-6,394;-0,229
16/02/2020;70,247;0,344;-10,224;-0,2;2,738;0,044;5,632;-0,039;-24,198;-0,495;40,404;0,061;-11,848;-0,06;0,244;0,423;-27,717;0,04;46,04;0,409;-3,643;0,528;-15,04;0,405;19,394;0,184;280,92;0,265;139,937;0,705;40,958;0,415;78,187;0,437;31,188;0,014;2,075;-0,03;-6,442;-0,11
17/02/2020;70,353;0,256;-10,289;-0,148;2,786;0,078;5,642;-0,002;-24,419;-0,432;40,496;0,159;-11,875;0,017;0,301;0,19;-27,699;0,027;46,246;0,4;-3,423;0,465;-14,908;0,334;19,536;0,257;281,132;0,353;140,216;0,584;41,118;0,361;78,32;0,285;31,194;-0,027;2,121;0,051;-6,441;-0,047
18/02/2020;70,465;0,218;-10,393;-0,169;2,816;0,078;5,436;-0,196;-24,572;-0,374;40,419;0,015;-11,966;-0,118;0,443;0,199;-27,738;-0,021;46,386;0,346;-3,189;0,454;-14,669;0,371;19,512;0,118;281,062;0,142;140,494;0,557;41,296;0,338;78,501;0,314;31,256;0,068;2,18;0,105;-6,383;0,059
19/02/2020;70,553;0,2;-10,42;-0,131;2,763;-0,023;5,279;-0,363;-24,78;-0,361;40,423;-0,073;-11,903;-0,028;0,509;0,208;-27,767;-0,068;46,392;0,146;-3,137;0,286;-14,776;0,132;19,392;-0,144;281,052;-0,08;140,563;0,347;41,339;0,221;78,612;0,292;31,252;0,058;2,25;0,129;-6,414;0,027
20/02/2020;70,594;0,129;-10,59;-0,197;2,614;-0,202;5,153;-0,283;-24,812;-0,24;40,525;0,106;-11,736;0,23;0,913;0,47;-27,654;0,084;46,374;-0,012;-3,072;0,117;-14,722;-0,053;19,469;-0,043;281,354;0,292;140,595;0,101;41,482;0,186;78,871;0,37;31,287;0,031;1,736;-0,444;-6,554;-0,171
21/02/2020;70,73;0,177;-10,708;-0,288;2,664;-0,099;5,156;-0,123;-24,942;-0,162;40,087;-0,336;-11,652;0,251;1,39;0,881;-27,68;0,087;46,564;0,172;-2,924;0,213;-14,546;0,23;19,675;0,283;281,162;0,11;140,828;0,265;41,584;0,245;79,1;0,488;31,411;0,159;1,815;-0,435;-6,58;-0,166
22/02/2020;70,77;0,176;-10,794;-0,204;2,711;0,097;5,185;0,032;-24,847;-0,035;40,073;-0,452;-11,677;0,059;1,553;0,64;-27,671;-0,017;46,715;0,341;-2,891;0,181;-14,379;0,343;19,78;0,311;281,243;-0,111;141,152;0,557;41,689;0,207;79,207;0,336;31,46;0,173;1,914;0,178;-6,602;-0,048
23/02/2020;70,975;0,245;-10,641;0,067;2,873;0,209;5,401;0,245;-24,711;0,231;39,899;-0,188;-11,475;0,177;1,898;0,508;-27,528;0,152;46,813;0,249;-2,79;0,134;-14,21;0,336;19,949;0,274;281,208;0,046;141,325;0,497;41,741;0,157;79,282;0,182;31,447;0,036;1,934;0,119;-6,512;0,068
24/02/2020;71,039;0,269;-10,622;0,172;2,855;0,144;5,306;0,121;-24,78;0,067;39,566;-0,507;-11,66;0,017;2,291;0,738;-27,459;0,212;46,86;0,145;-2,677;0,214;-14,165;0,214;20,002;0,222;280,926;-0,317;141,737;0,585;41,843;0,154;79,488;0,281;31,612;0,152;1,896;-0,018;-6,53;0,072
25/02/2020;71,135;0,16;-10,402;0,239;2,888;0,015;5,135;-0,266;-25,14;-0,429;39,78;-0,119;-11,64;-0,165;2,059;0,161;-27,414;0,114;46,882;0,069;-2,363;0,427;-14,281;-0,071;19,918;-0,031;281,084;-0,124;141,667;0,342;41,81;0,069;79,612;0,33;31,66;0,213;2,04;0,106;-6,45;0,062
26/02/2020;71,254;0,215;-10,479;0,143;2,977;0,122;5,564;0,258;-24,594;0,186;40,064;0,498;-11,612;0,048;1,963;-0,328;-27,338;0,121;45,814;-1,046;-3,025;-0,348;-14,651;-0,486;20,196;0,194;281,583;0,657;141,907;0,17;41,19;-0,653;79,722;0,234;31,765;0,153;2,127;0,231;-6,311;0,219
27/02/2020;71,002;-0,133;-10,449;-0,047;3,009;0,121;5,661;0,526;-24,481;0,659;40,276;0,496;-11,464;0,176;1,692;-0,367;-27,33;0,084;45,957;-0,925;-3,155;-0,792;-14,766;-0,485;20,12;0,202;281,702;0,618;141,426;-0,241;41,089;-0,721;79,429;-0,183;31,821;0,161;2,132;0,092;-6,138;0,312
28/02/2020;70,324;-0,93;-10,547;-0,068;3;0,023;5,91;0,346;-24,198;0,396;40,571;0,507;-11,492;0,12;1,302;-0,661;-27,366;-0,028;45,666;-0,148;-3,467;-0,442;-14,875;-0,224;19,989;-0,207;281,83;0,247;141,039;-0,868;40,879;-0,311;78,835;-0,887;31,959;0,194;2,145;0,018;-6,226;0,085
29/02/2020;70,437;-0,565;-10,494;-0,045;3,007;-0,002;5,809;0,148;-24,386;0,095;40,645;0,369;-11,455;0,009;1,032;-0,66;-27,392;-0,062;46,094;0,137;-3,216;-0,061;-14,731;0,035;19,978;-0,142;281,948;0,246;140,852;-0,574;41,122;0,033;78,949;-0,48;31,933;0,112;2,255;0,123;-6,285;-0,147
01/03/2020;70,851;0,527;-10,615;-0,068;2,977;-0,023;5,825;-0,085;-24,576;-0,378;40,821;0,25;-11,217;0,275;1,027;-0,275;-27,258;0,108;46,457;0,791;-3,688;-0,221;-15,285;-0,41;20,325;0,336;282,31;0,48;140,759;-0,28;40,738;-0,141;79,51;0,675;32,065;0,106;2,413;0,268;-6,179;0,047
02/03/2020;71,208;0,771;-11,031;-0,537;3,108;0,101;5,672;-0,137;-24,919;-0,533;40,983;0,338;-11,039;0,416;1,165;0,133;-27,196;0,196;47,391;1,297;-4,004;-0,788;-15,369;-0,638;20,436;0,458;282,561;0,613;140,978;0,126;40,527;-0,595;79,864;0,915;32,178;0,245;2,589;0,334;-6,094;0,191
03/03/2020;71,353;0,502;-11,129;-0,514;3,054;0,077;6,166;0,341;-24,633;-0,057;41,415;0,594;-11,074;0,143;0,985;-0,042;-27,152;0,106;48,141;1,684;-4,029;-0,341;-15,02;0,265;20,129;-0,196;282,89;0,58;140,774;0,015;40,518;-0,22;79,728;0,218;32,161;0,096;2,539;0,126;-6,109;0,07
04/03/2020;71,165;-0,043;-10,889;0,142;2,979;-0,129;6,005;0,333;-24,321;0,598;41,704;0,721;-10,904;0,135;1,448;0,283;-26,841;0,355;47,942;0,551;-3,716;0,288;-14,609;0,76;19,038;-1,398;282,077;-0,484;140,501;-0,477;40,704;0,177;79,115;-0,749;32,009;-0,169;2,581;-0,008;-6,132;-0,038
05/03/2020;70,925;-0,428;-10,853;0,276;2,822;-0,232;5,964;-0,202;-24,103;0,53;42,155;0,74;-10,858;0,216;0,926;-0,059;-26,671;0,481;47,733;-0,408;-3,692;0,337;-14,514;0,506;18,598;-1,531;282,01;-0,88;139,667;-1,107;40,664;0,146;78,752;-0,976;31,948;-0,213;2,512;-0,027;-6,248;-0,139
06/03/2020;71,37;0,205;-11,008;-0,119;2,865;-0,114;6,445;0,44;-22,963;1,358;42,393;0,689;-10,752;0,152;1,077;-0,371;-26,632;0,209;46,37;-1,572;-4,399;-0,683;-14,318;0,291;18,629;-0,409;282,255;0,178;139,891;-0,61;40,252;-0,452;78,903;-0,212;31,836;-0,173;2,482;-0,099;-6,069;0,063
07/03/2020;71,32;0,395;-10,886;-0,033;2,739;-0,083;6,345;0,381;-23,329;0,774;42,542;0,387;-10,932;-0,074;1,011;0,085;-26,544;0,127;46,361;-1,372;-3,91;-0,218;-14,084;0,43;18,128;-0,47;281,994;-0,016;139,876;0,209;40,363;-0,301;78,742;-0,01;31,808;-0,14;2,517;0,005;-6,1;0,148
08/03/2020;71,12;-0,25;-10,723;0,285;2,712;-0,153;6,48;0,035;-23,14;-0,177;42,743;0,35;-11,097;-0,345;0,976;-0,101;-26,478;0,154;46,625;0,255;-3,591;0,808;-13,744;0,574;18,103;-0,526;281,788;-0,467;139,83;-0,061;40,407;0,155;78,325;-0,578;31,626;-0,21;2,557;0,075;-6,111;-0,042
09/03/2020;70,94;-0,38;-10,566;0,32;2,696;-0,043;6,27;-0,075;-22,623;0,706;42,688;0,146;-11,145;-0,213;0,938;-0,073;-26,52;0,024;46,696;0,335;-3,379;0,531;-13,323;0,761;18,209;0,081;281,58;-0,414;139,691;-0,185;40,482;0,119;78,155;-0,587;31,546;-0,262;2,621;0,104;-6,077;0,023
10/03/2020;70,949;-0,171;-10,439;0,284;2,755;0,043;6,17;-0,31;-22,636;0,504;42,422;-0,321;-11,164;-0,067;0,972;-0,004;-26,769;-0,291;46,757;0,132;-3,204;0,387;-13,253;0,491;18,766;0,663;281,618;-0,17;139,847;0,017;40,663;0,256;78,271;-0,054;31,46;-0,166;2,547;-0,01;-6,054;0,057
11/03/2020;71,091;0,151;-10,539;0,027;2,796;0,1;6,071;-0,199;-22,649;-0,026;41,9;-0,788;-11,221;-0,076;0,925;-0,013;-26,892;-0,372;46,928;0,232;-3,083;0,296;-13,106;0,217;19,134;0,925;281,484;-0,096;140,192;0,501;40,885;0,403;78,601;0,446;31,499;-0,047;2,46;-0,161;-6,242;-0,165
12/03/2020;71,135;0,186;-10,656;-0,217;2,799;0,044;5,851;-0,319;-22,801;-0,165;41,583;-0,839;-11,196;-0,032;1,139;0,167;-26,83;-0,061;46,939;0,182;-3,007;0,197;-13,074;0,179;19,354;0,588;281,377;-0,241;140,402;0,555;41,134;0,471;78,756;0,485;31,415;-0,045;2,347;-0,2;-6,476;-0,422
13/03/2020;71,142;0,051;-10,625;-0,086;2,863;0,067;5,447;-0,624;-22,905;-0,256;41,317;-0,583;-11,138;0,083;1,278;0,353;-26,943;-0,051;47,071;0,143;-2,852;0,231;-12,994;0,112;19,271;0,137;281,173;-0,311;140,588;0,396;41,384;0,499;78,88;0,279;31,488;-0,011;2,422;-0,038;-6,346;-0,104
14/03/2020;71,267;0,132;-10,001;0,655;2,883;0,084;5,219;-0,632;-23,492;-0,691;41,173;-0,41;-11,09;0,106;1,196;0,057;-27,035;-0,205;47,065;0,126;-2,263;0,744;-13,337;-0,263;19,428;0,074;281,266;-0,111;140,656;0,254;41,558;0,424;79,147;0,391;31,577;0,162;2,478;0,131;-6,278;0,198
15/03/2020;71,412;0,27;-9,793;0,832;2,932;0,069;5,061;-0,386;-23,811;-0,906;40,997;-0,32;-11,138;0;1,216;-0,062;-27,058;-0,115;47,159;0,088;-2,133;0,719;-13,617;-0,623;19,415;0,144;281,226;0,053;140,844;0,256;41,665;0,281;79,35;0,47;31,677;0,189;2,58;0,158;-6,104;0,242
16/03/2020;71,357;0,09;-9,836;0,165;3,017;0,134;5,085;-0,134;-23,876;-0,384;40,881;-0,292;-11,096;-0,006;1,317;0,121;-27,163;-0,128;47,274;0,209;-2,183;0,08;-13,65;-0,313;19,557;0,129;281,253;-0,013;140,982;0,326;41,789;0,231;79,307;0,16;31,66;0,083;2,615;0,137;-6,074;0,204
17/03/2020;71,33;-0,082;-9,812;-0,019;3,039;0,107;5,154;0,093;-23,819;-0,008;40,807;-0,19;-11,086;0,052;1,354;0,138;-27,214;-0,156;47,343;0,184;-2,224;-0,091;-13,701;-0,084;19,696;0,281;281,301;0,075;141,103;0,259;41,868;0,203;79,298;-0,052;31,656;-0,021;2,61;0,03;-6,079;0,025
18/03/2020;71,252;-0,105;-9,804;0,032;3,077;0,06;5,241;0,156;-23,738;0,138;40,784;-0,097;-11,088;0,008;1,365;0,048;-27,265;-0,102;47,385;0,111;-2,279;-0,096;-13,717;-0,067;19,784;0,227;281,335;0,082;141,217;0,235;41,965;0,176;79,232;-0,075;31,692;0,032;2,723;0,108;-6,019;0,055
19/03/2020;71,263;-0,067;-9,812;0;3,096;0,057;5,307;0,153;-23,682;0,137;40,829;0,022;-11,006;0,08;1,464;0,11;-27,184;0,03;47,342;-0,001;-2,341;-0,117;-13,751;-0,05;19,884;0,188;281,494;0,193;141,22;0,117;41,97;0,102;79,268;-0,03;31,723;0,067;2,748;0,138;-6,016;0,063
20/03/2020;71,338;0,086;-9,79;0,014;3,172;0,095;5,247;0,006;-23,595;0,143;40,719;-0,065;-10,974;0,114;1,52;0,155;-27,244;0,021;47,294;-0,091;-2,385;-0,106;-13,756;-0,039;19,886;0,102;281,448;0,113;141,293;0,076;42,015;0,05;79,298;0,066;31,637;-0,055;2,699;-0,024;-5,926;0,093
21/03/2020;71,084;-0,179;-9,71;0,102;3,189;0,093;5,312;0,005;-23,589;0,093;40,781;-0,048;-10,935;0,071;1,58;0,116;-27,224;-0,04;47,364;0,022;-2,442;-0,101;-13,89;-0,139;20,101;0,217;281,607;0,113;141,363;0,143;42,046;0,076;79,038;-0,23;31,642;-0,081;2,755;0,007;-5,945;0,071
22/03/2020;70,789;-0,549;-9,703;0,087;3,207;0,035;5,729;0,482;-23,704;-0,109;40,855;0,136;-11,096;-0,122;1,494;-0,026;-27,219;0,025;47,289;-0,005;-2,4;-0,015;-13,93;-0,174;20,86;0,974;281,818;0,37;141,413;0,12;41,889;-0,126;78,803;-0,495;31,674;0,037;2,893;0,194;-5,956;-0,03
23/03/2020;70,536;-0,548;-9,714;-0,004;3,134;-0,055;5,615;0,303;-23,557;0,032;40,904;0,123;-11,197;-0,262;1,318;-0,262;-27,118;0,106;47,42;0,056;-2,299;0,143;-13,574;0,316;20,171;0,07;281,377;-0,23;140,947;-0,416;41,964;-0,082;78,295;-0,743;31,705;0,063;3,062;0,307;-5,908;0,037
24/03/2020;70,401;-0,388;-9,543;0,16;3,007;-0,2;5,876;0,147;-23,057;0,647;41,022;0,167;-11,01;0,086;1,498;0,004;-27,028;0,191;47,393;0,104;-2,488;-0,088;-13,677;0,253;19,876;-0,984;281,227;-0,591;141,063;-0,35;41,296;-0,593;77,915;-0,888;31,653;-0,021;3,066;0,173;-5,912;0,044
25/03/2020;70,339;-0,197;-9,388;0,326;2,883;-0,251;6,088;0,473;-22,468;1,089;40,842;-0,062;-10,927;0,27;2,2;0,882;-27,292;-0,174;48,085;0,665;-2,188;0,111;-13,159;0,415;19,478;-0,693;281,129;-0,248;142,195;1,248;40,77;-1,194;77,666;-0,629;31,549;-0,156;2,839;-0,223;-5,989;-0,081
26/03/2020;70,136;-0,265;-9,495;0,048;2,881;-0,126;5,852;-0,024;-22,754;0,303;40,782;-0,24;-10,768;0,242;2,183;0,685;-27,422;-0,394;48,2;0,807;-1,999;0,489;-13,044;0,633;18,591;-1,285;280,93;-0,297;141,337;0,274;40,796;-0,5;77,234;-0,681;31,237;-0,416;2,785;-0,281;-6,018;-0,106
27/03/2020;70,029;-0,31;-9,499;-0,111;2,926;0,043;5,486;-0,602;-22,251;0,217;40,735;-0,107;-10,355;0,572;2,218;0,018;-27,117;0,175;47,863;-0,222;-2,002;0,186;-12,559;0,6;17,751;-1,727;280,434;-0,695;140,699;-1,496;40,983;0,213;76,992;-0,674;31,215;-0,334;2,409;-0,43;-5,861;0,128
28/03/2020;69,764;-0,372;-9,515;-0,02;2,887;0,006;5,611;-0,241;-21,797;0,957;40,919;0,137;-10,264;0,504;2,222;0,039;-27,332;0,09;48,08;-0,12;-2,296;-0,297;-12,526;0,518;17,402;-1,189;280,595;-0,335;140,415;-0,922;40,784;-0,012;76,378;-0,856;30,964;-0,273;2,651;-0,134;-5,719;0,299
29/03/2020;69,774;-0,255;-9,583;-0,084;2,904;-0,022;5,12;-0,366;-21,509;0,742;40,956;0,221;-10,363;-0,008;2,173;-0,045;-27,404;-0,287;47,922;0,059;-2,374;-0,372;-12,292;0,267;17,044;-0,707;280,311;-0,123;140,277;-0,422;40,895;-0,088;76,303;-0,689;30,802;-0,413;2,719;0,31;-5,679;0,182
30/03/2020;69,931;0,167;-9,752;-0,237;2,998;0,111;4,892;-0,719;-21,353;0,444;40,892;-0,027;-10,708;-0,444;1,935;-0,287;-27,507;-0,175;47,868;-0,212;-2,427;-0,131;-12,042;0,484;17,515;0,113;280,278;-0,317;140,217;-0,198;40,984;0,2;76,623;0,245;30,777;-0,187;2,766;0,115;-5,681;0,038
31/03/2020;70,151;0,377;-9,719;-0,136;3,069;0,165;4,688;-0,432;-21,676;-0,167;40,843;-0,113;-10,774;-0,411;1,781;-0,392;-27,438;-0,034;47,835;-0,087;-2,299;0,075;-12,12;0,172;17,934;0,89;280,18;-0,131;140,095;-0,182;41,131;0,236;77,064;0,761;30,859;0,057;2,791;0,072;-5,628;0,051
01/04/2020;70,507;0,576;-9,87;-0,118;3,127;0,129;5,397;0,505;-21,368;-0,015;41,039;0,147;-10,721;-0,013;1,821;-0,114;-27,341;0,166;47,126;-0,742;-3,098;-0,671;-12,696;-0,654;18,577;1,062;280,757;0,479;140,257;0,04;40,484;-0,5;77,516;0,893;31,098;0,321;2,841;0,075;-5,59;0,091
02/04/2020;70,38;0,229;-10,033;-0,314;3,182;0,113;5,934;1,246;-21,809;-0,133;41,387;0,544;-10,758;0,016;1,756;-0,025;-27,188;0,25;47,536;-0,299;-3,504;-1,205;-13,299;-1,179;18,986;1,052;281,088;0,908;140,446;0,351;40,03;-1,101;77,458;0,394;31,25;0,391;3,046;0,255;-5,517;0,111
03/04/2020;70,172;-0,335;-10,145;-0,275;3,235;0,108;6,02;0,623;-21,871;-0,503;41,414;0,375;-10,835;-0,114;1,673;-0,148;-27,194;0,147;47,594;0,468;-3,46;-0,362;-13,209;-0,513;19,03;0,453;281,149;0,392;140,407;0,15;40,26;-0,224;77,226;-0,29;31,223;0,125;3,13;0,289;-5,471;0,119
04/04/2020;70,421;0,041;-10,358;-0,325;3,298;0,116;5,968;0,034;-21,947;-0,138;41,322;-0,065;-10,922;-0,164;1,653;-0,103;-27,221;-0,033;47,686;0,15;-3,419;0,085;-13,049;0,25;19,126;0,14;281,178;0,09;140,439;-0,007;40,476;0,446;77,449;-0,009;31,098;-0,152;2,939;-0,107;-5,47;0,047
05/04/2020;70,659;0,487;-10,418;-0,273;3,273;0,038;5,818;-0,202;-22,157;-0,286;41,47;0,056;-10,891;-0,056;1,468;-0,205;-27,181;0,013;47,651;0,057;-3,37;0,09;-13,145;0,064;19,142;0,112;281,436;0,287;140,379;-0,028;40,749;0,489;77,821;0,595;31,118;-0,105;2,849;-0,281;-5,514;-0,043
06/04/2020;70,776;0,355;-10,463;-0,105;3,299;0,001;5,707;-0,261;-22,315;-0,368;41,489;0,167;-11,025;-0,103;1,31;-0,343;-27,102;0,119;47,673;-0,013;-3,264;0,155;-13,141;-0,092;19,298;0,172;281,456;0,278;140,394;-0,045;40,992;0,516;77,984;0,535;31,128;0,03;2,931;-0,008;-5,541;-0,071
07/04/2020;70,825;0,166;-10,465;-0,047;3,306;0,033;5,655;-0,163;-22,5;-0,343;41,448;-0,022;-11,055;-0,164;1,127;-0,341;-27,156;0,025;47,676;0,025;-3,2;0,17;-13,23;-0,085;19,407;0,265;281,489;0,053;140,342;-0,037;41,204;0,455;78,092;0,271;31,139;0,021;2,985;0,136;-5,542;-0,028
08/04/2020;70,92;0,144;-10,442;0,021;3,331;0,032;5,573;-0,134;-22,592;-0,277;41,504;0,015;-10,95;0,075;1,138;-0,172;-27,043;0,059;47,791;0,118;-3,114;0,15;-13,252;-0,111;19,345;0,047;281,518;0,062;140,345;-0,049;41,448;0,456;78,229;0,245;31,185;0,057;3,12;0,189;-5,509;0,032
09/04/2020;71,05;0,225;-10,461;0,004;3,306;0;5,509;-0,146;-22,687;-0,187;41,399;-0,049;-10,925;0,13;1,186;0,059;-27,126;0,03;47,768;0,092;-3,046;0,154;-13,249;-0,019;19,347;-0,06;281,516;0,027;140,507;0,165;41,673;0,469;78,453;0,361;31,217;0,078;3,113;0,128;-5,581;-0,039
10/04/2020;71,298;0,378;-10,417;0,025;3,313;-0,018;5,363;-0,21;-22,812;-0,22;41,422;-0,082;-10,928;0,022;1,244;0,106;-27,101;-0,058;47,788;-0,003;-2,997;0,117;-13,349;-0,097;19,284;-0,061;281,579;0,061;140,726;0,381;41,835;0,387;78,797;0,568;31,263;0,078;3,051;-0,069;-5,655;-0,146
11/04/2020;71,407;0,357;-10,418;0,043;3,304;-0,002;5,272;-0,237;-22,951;-0,264;41,441;0,042;-10,928;-0,003;1,255;0,069;-27,21;-0,084;47,897;0,129;-2,94;0,106;-13,407;-0,158;19,231;-0,116;281,631;0,115;140,907;0,4;41,962;0,289;78,987;0,534;31,294;0,077;3,052;-0,061;-5,636;-0,055
12/04/2020;71,421;0,123;-10,442;-0,025;3,31;-0,003;5,172;-0,191;-23,003;-0,191;41,504;0,082;-11,007;-0,079;1,219;-0,025;-27,139;-0,038;47,911;0,123;-2,968;0,029;-13,45;-0,101;19,205;-0,079;281,704;0,125;140,945;0,219;42,044;0,209;79,086;0,289;31,39;0,127;3,099;0,048;-5,522;0,133
13/04/2020;71,514;0,107;-10,312;0,106;3,271;-0,033;5,162;-0,11;-23,108;-0,157;41,573;0,132;-10,864;0,064;1,288;0,033;-27,068;0,142;47,684;-0,213;-2,985;-0,045;-13,698;-0,291;19,461;0,23;282,022;0,391;140,82;-0,087;41,994;0,032;79,395;0,408;31,598;0,304;3,126;0,074;-5,61;0,026
14/04/2020;71,665;0,244;-10,368;0,074;3,294;-0,016;5,499;0,327;-22,858;0,145;41,748;0,244;-10,686;0,321;1,43;0,211;-26,969;0,17;46,807;-1,104;-3,543;-0,575;-14,09;-0,64;20,006;0,801;282,458;0,754;141,125;0,18;41,68;-0,364;79,75;0,664;31,873;0,483;3,121;0,022;-5,519;0,003
15/04/2020;71,845;0,331;-10,339;-0,027;3,293;0,022;5,632;0,47;-22,647;0,461;41,752;0,179;-10,691;0,173;1,084;-0,204;-26,926;0,142;46,771;-0,913;-3,711;-0,726;-14,125;-0,427;20,193;0,732;282,626;0,604;140,754;-0,066;41,612;-0,382;79,989;0,594;32,003;0,405;3,112;-0,014;-5,393;0,217
16/04/2020;71,796;0,131;-10,375;-0,007;3,298;0,004;5,567;0,068;-22,794;0,064;41,628;-0,12;-10,755;-0,069;1,06;-0,37;-26,951;0,018;47,091;0,284;-3,56;-0,017;-14,093;-0,003;20,03;0,024;282,46;0,002;140,97;-0,155;41,674;-0,006;79,868;0,118;31,981;0,108;3,155;0,034;-5,327;0,192
17/04/2020;71,915;0,07;-10,075;0,264;3,313;0,02;5,587;-0,045;-22,866;-0,219;41,57;-0,182;-10,691;0;1,176;0,092;-26,911;0,015;47,277;0,506;-3,334;0,377;-14,2;-0,075;20,042;-0,151;282,412;-0,214;140,972;0,218;41,735;0,123;79,964;-0,025;32,04;0,037;3,165;0,053;-5,252;0,141
18/04/2020;71,89;0,094;-9,938;0,437;3,338;0,04;5,573;0,006;-22,945;-0,151;41,662;0,034;-10,853;-0,098;1,153;0,093;-26,863;0,088;47,376;0,285;-3,114;0,446;-14,124;-0,031;19,798;-0,232;282,395;-0,065;141,287;0,317;41,818;0,144;79,784;-0,084;32,003;0,022;3,183;0,028;-5,098;0,229
19/04/2020;71,887;-0,028;-10,042;0,033;3,381;0,068;5,325;-0,262;-22,811;0,055;41,576;0,006;-10,894;-0,203;1,193;0,017;-26,841;0,07;47,73;0,453;-3,06;0,274;-13,852;0,348;19,427;-0,615;282,208;-0,204;141,315;0,343;41,965;0,23;79,692;-0,272;31,981;-0,059;3,212;0,047;-5,166;0,086
20/04/2020;71,186;-0,704;-10,646;-0,708;2,957;-0,381;4,939;-0,634;-23,686;-0,741;41,546;-0,116;-10,74;0,113;1,424;0,271;-27,015;-0,152;47,71;0,334;-2,904;0,21;-13,885;0,239;19,622;-0,176;282,172;-0,223;141,392;0,105;42,089;0,271;79,506;-0,278;31,889;-0,114;2,696;-0,487;-5,941;-0,843
21/04/2020;71,536;-0,351;-10,27;-0,228;2,954;-0,427;4,489;-0,836;-23,991;-1,18;41,514;-0,062;-10,656;0,238;1,054;-0,139;-26,925;-0,084;48,29;0,56;-2,371;0,689;-13,764;0,088;18,652;-0,775;281,847;-0,361;140,824;-0,491;42,352;0,387;79,608;-0,084;31,984;0,003;2,805;-0,407;-5,834;-0,668
22/04/2020;71,521;0,335;-10,071;0,575;2,803;-0,154;4,371;-0,568;-24,719;-1,033;41,759;0,213;-10,515;0,225;1,079;-0,345;-26,818;0,197;49,022;1,312;-2,042;0,862;-14,024;-0,139;18,204;-1,418;281,868;-0,304;140,672;-0,72;42,263;0,174;79,458;-0,048;31,99;0,101;2,964;0,268;-5,738;0,203
23/04/2020;71,265;-0,271;-10,209;0,061;2,867;-0,087;4,267;-0,222;-24,308;-0,317;41,965;0,451;-10,814;-0,158;0,973;-0,081;-26,598;0,327;48,945;0,655;-2,037;0,334;-13,587;0,177;18,058;-0,594;281,469;-0,378;140,649;-0,175;42,234;-0,118;79,008;-0,6;31,889;-0,095;3,044;0,239;-5,65;0,184
24/04/2020;71,319;-0,202;-10,247;-0,176;2,934;0,131;4,235;-0,136;-24,137;0,582;42,103;0,344;-11,21;-0,695;0,831;-0,248;-26,316;0,502;48,867;-0,155;-1,981;0,061;-13,291;0,733;17,836;-0,368;281,166;-0,702;140,653;-0,019;42,224;-0,039;78,828;-0,63;31,857;-0,133;3,041;0,077;-5,464;0,274
