,day,edam_ecne_eplu,edam_ecor_emcn,edam_emsg_eplu,edam_epdn_ecne,edam_epdn_emcn,eint_ecpn_emgl,eint_esln_emgl,eint_esln_espc,emeg_ecpn_emgl,emfn_ecor_ecri,emfn_ecor_emcn,emfn_emcn_epdn,epdn_ecne_ecpn,epdn_eint_ecpn,epdn_eint_espc,epdn_emfn_espc,eplu_ecne_ecpn,eplu_emeg_ecpn,eplu_emeg_emal,eplu_emsg_emal
722,23/10/2020,75.377,-10.172,5.352,6.651,-16.381,44.016,-7.235,3.595,-23.368,61.149,-2.812,-9.236,20.601,284.185,143.345,43.972,82.709,34.565,6.264,-3.357
723,24/10/2020,75.839,-10.332,5.322,6.424,-16.676,44.079,-7.087,3.609,-23.272,61.421,-3.126,-9.644,20.74,284.476,143.302,43.799,83.443,34.811,6.312,-3.294
724,25/10/2020,75.818,-10.115,5.454,6.47,-16.63,44.099,-7.018,3.547,-23.262,61.056,-2.987,-9.702,20.739,284.485,143.168,43.862,83.441,34.838,6.257,-3.291
725,26/10/2020,75.702,-10.025,5.484,6.482,-16.638,44.045,-6.984,3.563,-23.293,60.935,-2.859,-9.648,20.669,284.382,143.21,43.981,83.263,34.778,6.181,-3.233
726,27/10/2020,75.616,-9.895,5.358,6.305,-17.319,44.169,-7.136,3.491,-23.227,60.785,-2.53,-9.916,20.91,284.688,143.238,43.961,83.427,35.008,6.368,-3.224
727,28/10/2020,74.878,-9.88,5.335,6.629,-16.585,44.6,-7.317,3.35,-23.2,60.742,-2.532,-9.375,21.164,284.944,143.043,43.87,82.47,34.993,6.57,-3.283
728,29/10/2020,74.583,-9.842,5.379,6.865,-16.369,44.311,-7.014,3.948,-23.227,60.572,-2.575,-9.283,21.662,284.651,143.212,43.933,82.228,34.94,6.489,-3.287
729,30/10/2020,74.816,-9.734,5.431,6.933,-16.423,44.2,-7.008,4.046,-23.258,60.592,-2.477,-9.302,21.595,284.587,143.507,43.996,82.478,35.016,6.533,-3.256
730,31/10/2020,74.966,-9.687,5.476,7.021,-16.274,44.495,-7.09,3.814,-23.266,60.641,-2.484,-9.244,21.366,284.888,143.361,44.052,82.43,34.852,6.523,-3.241
731,01/11/2020,75.086,-9.66,5.487,7.051,-16.146,44.628,-7.029,3.882,-23.34,60.65,-2.535,-9.19,21.268,285.051,143.567,44.154,82.443,34.794,6.535,-3.234
732,02/11/2020,75.177,-9.592,5.477,6.975,-16.036,44.615,-7.049,3.856,-23.282,60.639,-2.576,-9.244,21.038,285.025,143.801,44.249,82.504,34.751,6.496,-3.2
733,03/11/2020,75.145,-9.526,5.524,7.153,-15.934,44.722,-7.045,3.632,-23.315,60.696,-2.662,-9.301,21.152,285.177,143.794,44.242,82.382,34.652,6.48,-3.215
734,04/11/2020,75.09700000000001,-9.556999999999999,5.513999999999999,7.2989999999999995,-15.94,44.613,-7.078,3.54,-23.408,60.647,-2.606,-9.323,21.086,285.159,143.847,44.267,82.357,34.601,6.513,-3.292
735,05/11/2020,75.049,-9.588,5.504,7.445,-15.946,44.727,-7.088,3.331,-23.469,60.61,-2.669,-9.37,21.25,285.503,143.821,44.378,82.266,34.553,6.386,-3.246
736,06/11/2020,75.15,-9.584,5.534,7.294,-15.901,44.653,-7.042,3.414,-23.442,60.69,-2.658,-9.344,21.055,285.404,143.959,44.351,82.425,34.638,6.395,-3.213
737,07/11/2020,75.301,-9.56,5.562,7.329,-15.907,44.407,-7.081,3.437,-23.433,60.757,-2.623,-9.355,21.233,285.271,144.029,44.328,82.746,34.839,6.402,-3.202
738,08/11/2020,75.482,-9.586,5.586,7.307,-15.889,44.311,-7.054,3.465,-23.449,60.847,-2.656,-9.343,21.254,285.153,144.06,44.325,82.992,34.949,6.434,-3.193
739,09/11/2020,75.569,-9.648,5.643,7.452,-15.851,44.452,-7.07,3.356,-23.517,60.932,-2.723,-9.339,21.406,285.441,144.023,44.31,83.061,34.947,6.49,-3.169
740,10/11/2020,75.66,-9.678,5.68,7.416,-15.861,44.48,-7.093,3.303,-23.475,60.915,-2.784,-9.386,21.427,285.43,144.037,44.306,83.218,35.027,6.536,-3.162
741,11/11/2020,75.697,-9.767,5.719,7.37,-15.82,44.526,-7.075,3.316,-23.448,60.853,-2.8,-9.313,21.372,285.463,144.092,44.31,83.264,34.987,6.566,-3.15
742,12/11/2020,75.883,-9.821,5.745,7.267,-15.814,44.236,-7.077,3.325,-23.477,60.849,-2.804,-9.266,21.462,285.238,144.189,44.344,83.556,35.116,6.598,-3.131
743,13/11/2020,75.891,-9.863,5.753,7.045,-15.701,44.19,-7.123,3.315,-23.374,61.08,-2.822,-9.198,21.117,284.962,144.324,44.46,83.519,35.157,6.66,-3.076
744,14/11/2020,75.95,-9.772,5.754,7.028,-15.855,44.246,-7.08,3.255,-23.312,61.039,-2.766,-9.37,20.919,285.121,144.215,44.564,83.615,35.221,6.647,-3.109
745,15/11/2020,75.848,-9.748,5.77,7.234,-15.842,44.265,-7.024,3.339,-23.291,61.003,-2.817,-9.431,21.009,285.219,144.238,44.599,83.503,35.212,6.629,-3.131
746,16/11/2020,76.118,-9.789,5.734,6.649,-16.167,44.33,-6.91,3.22,-23.162,60.975,-2.58,-9.303,20.692,285.181,143.745,44.621,83.87,35.379,6.741,-3.099
747,17/11/2020,76.139,-9.875,5.704,6.904,-16.261,44.541,-7.158,2.991,-22.968,61.352,-2.519,-9.278,20.909,285.355,143.617,44.55,83.877,35.502,6.858,-3.17
748,18/11/2020,75.743,-10.014,5.747,7.221,-16.267,44.614,-7.262,2.912,-22.763,61.528,-2.56,-9.188,21.787,285.355,143.909,44.489,83.535,35.462,7.016,-3.206
749,19/11/2020,75.793,-10.142,5.803,7.476,-16.006,44.36,-7.165,3.176,-22.756,61.776,-2.619,-8.907,22.199,285.002,143.872,44.438,83.522,35.396,6.983,-3.237
750,20/11/2020,75.934,-10.216,5.825,7.331,-15.973,44.382,-7.314,3.114,-22.736,61.867,-2.685,-8.831,22.048,285.06,143.825,44.448,83.706,35.508,6.987,-3.251
751,21/11/2020,75.812,-10.338,5.795,7.329,-16.384,44.477,-7.527,2.936,-22.761,61.999,-2.641,-8.942,22.22,285.299,143.945,44.555,83.757,35.566,6.888,-3.214
752,22/11/2020,75.3,-10.372666666666666,5.782,7.637,-16.291,44.733,-7.866,2.623,-22.727,62.115,-2.647666666666667,-8.85,24.054,286.1,143.978,44.418,83.788,35.708,6.945,-3.257
753,23/11/2020,75.737,-10.407333333333334,5.835,6.187,-16.198,44.807,-8.323,2.2,-22.827,62.127,-2.654333333333333,-8.758000000000001,25.352,287.282,143.508,44.32,85.302,35.927,7.097,-3.268
754,24/11/2020,75.854,-10.442,5.848,5.465,-16.105,44.861,-8.682,1.858,-22.819,62.228,-2.661,-8.666,25.94,287.398,143.224,44.366,85.89,36.193,7.2,-3.351
755,25/11/2020,75.842,-10.399,5.836,5.717,-16.164,44.991,-8.908,1.727,-22.583,62.27,-2.662,-8.79,26.126,287.556,143.224,44.273,86.037,36.561,7.208,-3.305
756,26/11/2020,75.859,-10.363,5.86,6.182,-16.229,45.132,-8.941,1.667,-22.26,62.435,-2.71,-8.959,25.971,287.173,143.273,44.247,85.882,36.634,7.126,-3.333
757,27/11/2020,76.007,-10.227,5.876,7.452,-16.736,45.323,-8.692,1.914,-22.144,62.464,-2.71,-9.609,26.249,287.53,143.684,44.152,85.676,36.516,7.118,-3.22
758,28/11/2020,76.427,-10.631,5.81,7.177,-17.354,45.195,-8.514,2.186,-22.356,62.429,-2.965,-10.055,25.947,287.444,143.926,43.806,85.996,36.173,7.161,-3.579
759,29/11/2020,76.704,-10.666,5.895,7.813,-16.719,44.977,-8.518,2.184,-22.714,62.367,-3.026,-9.534,25.999,287.156,144.0,43.663,85.591,35.77,7.264,-3.424
760,30/11/2020,76.808,-10.756,5.943,8.806,-15.877,44.556,-8.474,2.256,-22.782,62.528,-3.372,-9.24,26.791,286.475,143.873,43.398,85.444,35.756,7.337,-3.463
761,01/12/2020,76.95,-10.718,5.96,8.876,-15.281,44.377,-8.172,2.339,-22.795,63.007,-3.788,-9.301,26.28,286.098,143.643,43.475,85.495,35.904,7.321,-3.435
762,02/12/2020,77.352,-10.706384615384616,5.642,8.05,-15.629,44.294,-8.074,2.528,-22.995,62.97876923076923,-3.807076923076923,-9.927,25.379,285.973,143.746,43.429,86.132,36.038,7.357,-3.481
763,03/12/2020,77.635,-10.69476923076923,5.181,7.348,-14.629,44.215,-8.032499999999999,2.461,-22.71,62.95053846153846,-3.826153846153846,-9.527,25.015,285.296,143.571,43.454,87.302,37.189,7.129,-3.764
764,04/12/2020,77.876,-10.683153846153846,5.135,7.412,-13.615,44.136,-7.991,2.587,-22.425,62.92230769230769,-3.845230769230769,-9.009,25.005,284.596,143.734,43.477,88.032,38.101,7.051,-3.703
765,05/12/2020,77.449,-10.67153846153846,4.997,6.952,-13.555,44.314,-7.978,2.652,-22.297,62.89407692307692,-3.864307692307692,-9.026,24.749,284.247,144.015,43.633,87.648,37.869,7.031,-3.798
766,06/12/2020,78.625,-10.659923076923077,4.75,4.568,-12.929,44.476,-7.708,2.554,-22.331,62.86584615384615,-3.883384615384615,-8.39,23.59,284.49,143.369,43.751,89.722,38.567,7.03,-3.558
767,07/12/2020,78.723,-10.648307692307693,4.894,4.423,-12.649,44.342,-7.32,2.788,-22.344,62.83761538461538,-3.902461538461538,-8.24,23.052,284.043,143.082,43.789,89.7945,38.71,7.2645,-3.3455
768,08/12/2020,78.821,-10.636692307692307,5.038,4.566,-12.075,44.665,-7.145,3.082,-22.365,62.809384615384616,-3.921538461538461,-8.368,23.123,284.796,143.468,43.4,89.867,38.853,7.499,-3.133
769,09/12/2020,78.7114,-10.625076923076923,5.0976,5.591,-11.136,44.913,-6.522,3.736,-22.438,62.78115384615385,-3.940615384615384,-7.87,23.425,285.635,143.747,43.618,89.78812500000001,38.825125,7.521599999999999,-3.1078
770,10/12/2020,78.6018,-10.61346153846154,5.1572000000000005,5.897,-11.261,45.202,-6.235,3.674,-22.455,62.752923076923075,-3.959692307692307,-7.792,22.898,285.955,143.312,43.898,89.70925,38.79725,7.5442,-3.0826000000000002
771,11/12/2020,78.4922,-10.601846153846154,5.2168,6.57,-10.868,45.15314285714285,-5.946,3.483,-22.447999999999997,62.72469230769231,-3.9787692307692306,-7.617,22.81742857142857,285.88385714285715,142.554,44.206,89.630375,38.769375000000004,7.5668,-3.0574
772,12/12/2020,78.3826,-10.59023076923077,5.276400000000001,7.249,-10.597,45.104285714285716,-5.988,3.356,-22.441,62.69646153846154,-3.9978461538461536,-7.58,22.736857142857144,285.81271428571426,142.605,44.381,89.5515,38.7415,7.5894,-3.0322
773,13/12/2020,78.273,-10.578615384615384,5.336,8.273,-10.049,45.05542857142857,-6.083,3.72,-22.433999999999997,62.66823076923077,-4.016923076923076,-7.768,22.656285714285715,285.74157142857143,143.166,44.479,89.47262500000001,38.713625,7.612,-3.007
774,14/12/2020,77.14,-10.567,5.419,8.689,-10.304,45.00657142857143,-4.356,6.158,-22.427,62.64,-4.036,-7.984,22.575714285714284,285.67042857142854,143.188,45.131,89.39375000000001,38.68575,7.547,-2.947
775,15/12/2020,77.902,-10.394,5.658,8.325,-10.549,44.95771428571428,-4.601,5.936,-22.419999999999998,62.634,-4.228,-8.1,22.495142857142856,285.5992857142857,143.199,44.973,89.314875,38.657875,7.444,-2.914
776,16/12/2020,77.746,-10.248,5.819,7.845,-10.668,44.908857142857144,-4.852,5.647,-22.413,62.485,-4.346,-8.067,22.414571428571428,285.5281428571428,143.148,44.938,89.236,38.629999999999995,7.558,-2.836
777,17/12/2020,77.301,-10.036,5.959,7.742,-10.898,44.86,-5.054,5.446,-22.406,62.49,-4.442,-8.235,22.334,285.457,143.242,44.936,89.15712500000001,38.602125,7.683,-2.751
778,18/12/2020,76.991,-9.913,6.101,7.61,-11.007,44.811142857142855,-5.352,5.137,-22.398999999999997,62.455,-4.515,-8.273,22.25342857142857,285.38585714285716,143.345,44.954,89.07825,38.57425,7.758,-2.744
779,19/12/2020,76.495,-9.792,6.268,7.757,-11.119,44.76228571428572,-5.624,5.040666666666667,-22.392,62.415,-4.508,-8.262,22.172857142857143,285.3147142857143,143.34233333333333,44.943333333333335,88.999375,38.546375,7.919,-2.702
780,20/12/2020,75.455,-9.939,6.341,7.717,-11.281,44.71342857142857,-5.991,4.944333333333333,-22.384999999999998,62.363,-4.58,-8.262,22.092285714285715,285.24357142857144,143.33966666666666,44.93266666666666,88.9205,38.518499999999996,8.151,-2.587
781,21/12/2020,75.3115,-9.846,6.330500000000001,7.308,-11.436,44.66457142857143,-6.329,4.848,-22.378,62.438,-4.54,-8.296,22.011714285714284,285.17242857142855,143.337,44.922,88.84162500000001,38.490624999999994,8.1415,-2.6515000000000004
782,22/12/2020,75.168,-9.774,6.32,6.978,-11.519,44.61571428571428,-6.829,4.544,-22.371,62.451,-4.588,-8.38,21.931142857142856,285.1012857142857,143.482,44.831,88.76275000000001,38.46275,8.132,-2.716
783,23/12/2020,75.008,-9.679,6.345,6.912,-11.571,44.566857142857145,-7.154,4.183,-22.364,62.527,-4.621,-8.435,21.850571428571428,285.03014285714283,143.267,44.752,88.683875,38.434875,8.112,-2.776
784,24/12/2020,74.959,-9.43,6.333,6.714,-12.246,44.518,-7.132,4.09,-22.357,62.682,-4.244,-8.58,21.77,284.959,143.071,44.743,88.605,38.407,8.08,-2.771
785,25/12/2020,75.121,-9.804,6.281,6.699,-12.518,44.305,-6.943,4.007,-22.169,64.102,-4.678,-8.904,20.934,284.524,142.89,44.539,87.619,37.941,8.039,-2.688
786,26/12/2020,75.241,-10.088,6.365,6.888,-12.62,44.338,-6.89,4.057,-21.965,64.19,-4.986,-9.049,20.45,284.366,143.027,44.405,86.654,37.476,8.047,-2.654
787,27/12/2020,75.071,-10.118,6.308,7.527,-11.824,44.697,-6.715,4.029,-21.731,63.788,-5.295,-8.803,20.422,284.341,142.959,44.164,85.492,37.191,8.155,-2.656
788,28/12/2020,74.869,-10.056,6.052,7.278,-12.213,44.703,-6.538,3.821,-21.653,63.62,-5.351,-9.262,19.588,284.041,142.604,43.868,84.506,36.906,8.138,-2.616
789,29/12/2020,74.893,-9.886,5.939,6.888,-12.812,44.665,-6.619,3.729,-21.457,64.265,-4.93,-9.449,19.239,284.121,142.686,43.813,84.171,36.919,8.146,-2.548
790,30/12/2020,74.986,-10.875,6.068,7.61,-12.522,44.78,-6.644,3.767,-21.392,64.751,-6.096,-9.522,19.781,284.697,143.088,43.607,83.752,36.776,8.196,-2.467
791,31/12/2020,75.185,-10.808,6.011,7.913,-12.499,44.866,-6.435,3.736,-21.237,65.352,-5.822,-9.231,19.623,284.786,143.015,43.828,83.646,36.988,8.187,-2.509
792,01/01/2021,75.192,-10.592,5.777,7.6,-12.157,45.007,-6.248,3.918,-21.257,64.961,-5.488,-8.91,19.311,285.041,143.03,43.942,83.464,36.994,8.202,-2.659
793,02/01/2021,75.839,-10.794,5.698,7.526,-12.342,45.159,-6.058,4.087,-21.097,64.854,-5.675,-9.031,19.829,285.344,143.425,43.93,84.181,37.112,8.086,-2.672
794,03/01/2021,76.671,-10.733,5.751,7.68,-12.231,45.031,-5.812,4.364,-21.158,64.464,-5.755,-9.036,20.258,285.896,143.762,44.024,85.147,37.407,7.986,-2.703
795,04/01/2021,77.381,-10.362,5.719,7.45,-12.529,44.844,-5.788,4.409,-21.169,64.491,-5.299,-9.126,20.119,285.947,143.84,44.19,85.946,37.788,8.24,-2.788
796,05/01/2021,77.388,-10.397,5.71,7.487,-12.399,45.022,-5.711,4.438,-21.177,64.709,-5.332,-9.166,19.997,286.362,143.943,44.194,85.817,37.819,8.247,-2.803
797,06/01/2021,77.473,-10.874,5.814,7.753,-12.41,45.376,-5.64,4.558,-21.126,64.983,-5.925,-9.632,20.425,287.28,144.183,43.702,85.688,37.657,8.551,-2.652
798,07/01/2021,77.594,-11.572,6.015,8.379,-11.75,45.534,-5.599,4.661,-21.139,63.7,-6.94,-9.59,21.332,287.868,144.459,43.265,85.679,37.573,8.58,-2.459
799,08/01/2021,77.687,-12.029,6.185,9.184,-10.826,45.63,-5.562,4.854,-21.081,62.171,-7.807,-9.476,22.466,288.447,144.979,42.881,85.837,37.751,8.716,-2.387
800,09/01/2021,77.41,-11.861,6.296,9.413,-10.261,45.453,-5.631,4.815,-21.121,61.567,-7.658,-8.944,23.06,288.25,145.366,43.627,85.625,37.811,8.978,-2.354
801,10/01/2021,77.179,-11.593,6.435,9.374,-10.075,45.377,-5.6,4.785,-21.202,61.23,-7.418,-8.835,22.893,288.17,145.386,43.922,85.253,37.71,9.095,-2.332
802,11/01/2021,77.166,-11.381,6.456,9.215,-9.692,45.274,-5.678,4.699,-21.103,62.019,-7.026,-8.472,22.57,288.12,145.405,44.115,85.142,37.807,9.124,-2.337
803,12/01/2021,77.068,-11.027,6.395,9.095,-10.196,45.087,-5.585,4.658,-21.118,62.72,-6.393,-8.495,22.364,287.86,145.26,44.328,85.083,37.889,9.101,-2.412
804,13/01/2021,76.982,-10.8,6.24,8.809,-10.393,44.967,-5.642,3.72,-21.267,62.889,-5.983,-8.478,22.126,287.755,144.179,44.502,85.158,37.848,8.858,-2.463
805,14/01/2021,77.086,-10.407,6.315,8.728,-10.482,44.839,-5.664,3.569,-21.31,63.208,-5.663,-8.525,22.013,287.665,143.928,44.603,85.265,37.881,8.854,-2.415
806,15/01/2021,76.9646,-10.296,6.3558,8.726,-10.51,44.869,-5.743,3.627,-21.267,63.55,-5.431,-8.467,22.189,287.826,144.082,44.556,85.134,37.9262,8.879199999999999,-2.3868
807,16/01/2021,76.8432,-9.967,6.3966,9.668,-9.858,44.772,-5.381,4.216,-21.573,63.483,-5.206,-8.068,23.37,287.499,144.259,44.629,85.003,37.9714,8.904399999999999,-2.3586
808,17/01/2021,76.7218,-9.961,6.4374,10.027,-9.856,44.926,-5.193,4.569,-21.564,63.668,-5.198,-8.032,24.106,287.67,144.496,44.585,84.872,38.0166,8.9296,-2.3304
809,18/01/2021,76.6004,-9.588,6.4782,10.25,-9.759,45.173,-4.941,4.519,-21.301,63.668,-5.06,-7.942,24.485,287.632,143.867,44.626,84.741,38.0618,8.9548,-2.3022
810,19/01/2021,76.479,-9.385,6.519,9.927,-9.726,45.087,-5.031,4.459,-21.185,63.765,-4.8925,-7.872,24.063,287.017,143.587,44.624,84.61,38.107,8.98,-2.274
811,20/01/2021,76.32,-9.182,6.554,8.919,-9.483,45.007,-5.24,4.342,-21.197,63.862,-4.725,-7.803,23.191,286.668,143.539,44.801,84.63,38.323,9.088,-2.213
812,21/01/2021,76.541,-9.111,6.645,8.741,-9.973,45.037499999999994,-5.367,4.394,-21.1965,63.511,-4.317,-7.804,22.682,286.6545,144.062,45.052,84.8155,38.3645,8.929,-2.286
813,22/01/2021,76.731,-8.857,6.562,7.743,-10.74,45.068,-5.315,4.263,-21.196,64.085,-3.834,-8.014,22.173,286.641,143.785,45.181,85.001,38.406,8.831,-2.27
814,23/01/2021,76.5,-9.176,6.512,8.351,-10.681,45.227,-5.437,4.401,-20.989,64.256,-4.21,-8.238,22.58,287.111,144.305,44.561,84.918,38.566,8.699,-2.111
815,24/01/2021,76.4026,-9.551,6.494,8.872,-10.262,45.291,-5.353,4.774,-20.926,63.284,-4.958,-8.511,23.112,287.441,144.675,43.888,84.876,38.595600000000005,8.664,-2.1098000000000003
816,25/01/2021,76.3052,-9.929,6.476,9.459,-10.009,45.803,-5.263,4.884,-20.702,62.544,-5.713,-8.978,23.75,287.813,144.878,43.034,84.834,38.6252,8.629,-2.1086
817,26/01/2021,76.2078,-9.936,6.457999999999999,9.899,-9.387,46.094,-5.255,4.214,-20.662,62.546,-6.051,-8.802,24.333,287.865,144.038,43.069,84.792,38.6548,8.594,-2.1074
818,27/01/2021,76.1104,-9.964,6.4399999999999995,9.884,-9.424,46.407,-5.18,3.882,-20.719,63.071,-5.899,-8.613,24.531,288.127,143.538,43.396,84.75,38.6844,8.559,-2.1062
819,28/01/2021,76.013,-9.858,6.422,9.817375,-9.462499999999999,46.669,-5.123,3.58,-20.764,63.526,-5.659,-8.580874999999999,24.46475,288.1295,143.57225,43.443125,84.708,38.714,8.524,-2.105
820,29/01/2021,76.038,-9.81,6.375,9.75075,-9.501,46.832,-5.223,3.861,-20.454,63.813,-5.476,-8.54875,24.3985,288.132,143.6065,43.49025,85.19,39.205,8.527,-2.074
821,30/01/2021,75.967,-10.047,6.401,9.684125,-9.5395,46.922,-4.975,3.812,-20.44,63.7,-5.976,-8.516625,24.33225,288.1345,143.64075000000003,43.537375000000004,85.582,39.678,8.639,-2.012
822,31/01/2021,75.73,-10.468,6.411,9.6175,-9.578,46.956,-4.991,3.752,-20.485,63.502,-6.337,-8.4845,24.266,288.137,143.675,43.584500000000006,85.422,39.833,8.94,-1.957
823,01/02/2021,75.476,-10.504,6.37,9.550875000000001,-9.616499999999998,46.969,-5.144,3.11,-20.392,64.118,-5.782,-8.452375,24.19975,288.1395,143.70925,43.631625,84.903,39.712,9.333,-1.889
824,02/02/2021,75.185,-10.545,6.428,9.484250000000001,-9.655,46.985,-5.451,3.302,-20.048,64.47,-5.469,-8.42025,24.1335,288.142,143.7435,43.67875,84.813,39.7,9.3,-1.956
825,03/02/2021,75.355,-10.476,6.544,9.417625000000001,-9.6935,46.474,-5.45,3.746,-20.143,64.714,-5.241,-8.388125,24.06725,288.1445,143.77775000000003,43.725875,85.003,39.645,9.337,-1.95
826,04/02/2021,75.775,-10.457,6.644,9.351,-9.732,46.209,-5.395,3.882,-20.258,64.834,-4.957,-8.356,24.001,288.147,143.812,43.773,85.385,39.58,9.377,-1.959
827,05/02/2021,76.221,-10.241,6.66,8.968,-10.409,46.07,-5.375,3.916,-20.421,64.389,-4.34,-8.254,23.706,288.455,144.186,44.219,85.877,39.522,9.348,-1.922
828,06/02/2021,76.306,-10.171,6.659,8.701,-10.211,45.838,-5.322,4.034,-20.555,64.58,-4.2,-7.826,23.357,288.13,144.318,44.595,85.83,39.399,9.36,-1.998
829,07/02/2021,76.703,-10.529,6.779,8.652,-9.954,45.692,-5.208,4.205,-20.663,64.648,-4.482,-7.503,23.37,288.301,144.646,44.81,86.232,39.317,9.249,-1.973
830,08/02/2021,76.564,-10.88,6.706,9.055,-9.462,45.907,-5.181,4.042,-20.556,65.2,-5.047,-7.299,24.383,288.84,144.751,44.681,86.355,39.545,9.297,-1.876
831,09/02/2021,75.718,-10.697,6.727,9.7,-8.978,46.045,-5.127,4.283,-20.455,64.616,-5.183,-7.159,25.223,288.598,144.867,44.4,85.49,39.668,9.499,-1.766
832,10/02/2021,76.223,-11.523,6.979,10.51,-8.275,46.388,-4.746,4.65,-20.346,62.574,-6.504,-7.302,25.546,289.118,145.441,44.061,85.804,39.639,9.66,-1.566
833,11/02/2021,76.216,-11.219,6.843,10.446,-8.175,46.256,-4.722,4.597,-21.065,62.221,-6.419,-7.282,25.623,289.592,145.37,44.135,85.992,39.613,9.873,-1.942
834,12/02/2021,76.656,-10.947,6.826,10.146,-8.618,46.044,-4.674,4.36,-21.142,62.535,-6.061,-7.35,25.196,289.79,144.991,44.516,86.375,39.557,9.747,-2.008
835,13/02/2021,76.725,-11.141,6.705,10.088,-8.449,46.016,-4.712,4.209,-21.057,63.415,-6.403,-7.407,25.52,289.793,144.857,44.507,86.584,39.64,9.814,-1.961
836,14/02/2021,77.048,-10.801,6.519,9.968,-8.173,46.031,-4.539,4.552,-21.051,63.816,-6.268,-7.38,25.629,290.137,144.873,44.555,87.009,39.64,9.676,-2.054
837,15/02/2021,76.636,-10.645,6.423,9.938,-8.47,46.14,-4.753,4.275,-21.075,64.361,-6.0,-7.326,26.373,290.39,144.925,44.752,86.95,39.786,9.378,-2.144
838,16/02/2021,76.996,-10.434,6.515,9.72,-8.875,45.64,-4.818,4.402,-21.017,64.697,-5.602,-7.3,26.092,289.622,144.963,44.645,87.151,39.722,9.214,-2.093
839,17/02/2021,77.157,-10.234,6.53,9.269,-9.208,45.45333333333333,-4.866333333333333,4.167,-21.071166666666667,64.799,-5.478,-7.543,24.905,288.32,144.4,44.729,86.751,39.109,9.025,-2.15
840,18/02/2021,76.901,-10.052,6.552,8.736,-9.613,45.266666666666666,-4.914666666666666,4.283,-21.125333333333334,64.863,-5.282,-7.709,23.189,286.681,143.933,44.782,85.554,38.072,8.795,-2.244
841,19/02/2021,76.618,-9.838,6.562,8.159,-10.065,45.08,-4.962999999999999,4.522,-21.179499999999997,64.848,-5.112,-7.988,21.495,284.776,143.993,44.61,84.348,36.982,8.502,-2.299
842,20/02/2021,76.12,-9.668,6.53,7.595,-10.345,44.89333333333334,-5.011333333333333,4.609,-21.233666666666664,64.823,-5.024,-8.215,19.955,283.464,143.703,44.657,83.081,36.005,8.257,-2.38
843,21/02/2021,75.639,-9.527,6.466,7.031,-10.698,44.70666666666667,-5.059666666666667,4.882,-21.28783333333333,64.759,-4.98,-8.501,18.28,282.241,143.217,44.412,81.653,34.876,7.96,-2.53
844,22/02/2021,75.343,-9.382,6.399,6.609,-10.869,44.52,-5.108,5.03,-21.342,64.707,-4.931,-8.661,16.837,280.781,142.824,44.234,80.472,33.869,7.594,-2.592
845,23/02/2021,74.885,-9.229,6.38,6.132,-11.117,43.195,-5.43,5.162,-21.933,64.59,-4.92,-8.914,15.206,278.927,142.237,43.995,78.986,32.615,7.238,-2.623
846,24/02/2021,74.428,-9.143,6.321,5.696,-11.375,42.024,-5.745,5.222,-22.406,64.471,-4.944,-9.167,14.002,277.462,141.719,43.79,77.808,31.707,6.983,-2.631
847,25/02/2021,74.33,-9.065,6.306,5.242,-11.672,40.938,-6.111,5.3,-22.955,64.323,-4.986,-9.456,12.672,276.095,141.211,43.495,76.88,30.532,6.568,-2.749
848,26/02/2021,76.778,-7.98,7.17,3.061,-11.537,41.396,-3.907,8.25,-22.093,65.059,-4.165,-9.674,11.425,274.248,140.398,43.29,77.298,28.167,6.249,-2.814
849,27/02/2021,76.736,-8.035,7.056,3.184,-11.659,40.506,-4.445,7.928,-22.498,64.844,-4.311,-9.835,11.081,273.621,140.273,43.128,77.192,27.983,6.022,-2.877
850,28/02/2021,76.424,-8.114,6.91,3.361,-11.956,39.656,-5.008,7.531,-23.017,64.576,-4.483,-10.117,10.464,273.067,140.111,42.998,76.634,27.551,5.82,-2.974
851,01/03/2021,76.349,-8.233,6.75,3.414,-12.119,38.891,-5.634,7.205,-23.558,64.308,-4.564,-10.18,9.851,272.465,140.164,42.852,76.321,27.167,5.508,-3.006
852,02/03/2021,76.104,-8.321,6.646,3.405,-12.298,38.306,-6.103,6.838,-23.957,64.198,-4.72,-10.373,9.385,271.962,139.789,42.684,75.803,26.656,5.296,-3.209
853,03/03/2021,75.791,-8.446,6.494,3.433,-12.509,37.567,-6.581,6.529,-24.353,64.059,-4.899,-10.577,8.809,271.194,139.565,42.489,75.221,26.166,5.052,-3.33
854,04/03/2021,75.378,-8.429,6.308,3.411,-12.904,36.753,-7.024,6.286,-24.786,63.732,-4.936,-10.834,8.308,270.313,139.276,42.339,74.627,25.772,4.815,-3.486
855,05/03/2021,74.816,-8.182,5.867,3.111,-13.659,36.242,-7.405,6.047,-25.142,63.621,-4.638,-11.298,7.883,269.801,138.974,42.019,74.186,25.733,4.827,-3.606
856,06/03/2021,74.913,-8.302,5.717,3.494,-13.569,36.033,-7.661,5.894,-25.317,63.474,-4.877,-11.34,7.753,269.417,138.812,41.758,74.155,25.467,4.645,-3.791
857,07/03/2021,74.71,-8.387,5.629,3.187,-13.591000000000001,35.41,-8.038,5.767,-25.641,63.399,-4.984,-11.389,6.908,268.561,138.549,41.529,73.614,25.023,4.541,-3.852
